Gene	Muscle	Intestine	Neurons	Hypodermis
WBGene00023193	1.96865047998165	2.24819185861659	4.06228654155493	0.115987463035049
WBGene00022277	0.509571532789195	0.513979324329883	1.82031232475815	4.1455570017667
WBGene00022276	0.823632919305498	4.81850790399862	27.268332256237	13.1791406920648
WBGene00022278	2.97254496496402	1.1068308224371	6.70465042391586	1.64456319590154
WBGene00022279	9.9517660502052	1.75765746435048	11.6944374551895	4.21271003685448
WBGene00022275	0	0	0.025673781924164	0.0384632337933088
WBGene00044345	1.41908304807985	1.19432350942639	0.766604792039534	0.346415154676863
WBGene00021677	0.919645286792236	1.69943456482179	0.295731187424989	0.819688497711686
WBGene00021678	0.39236540642222	0.600856062614535	0.0171560046554834	1.296266868626
WBGene00000812	2.45540681226687	6.09661149204582	1.9278528728675	8.85712201899738
WBGene00021683	0.966379479184023	1.89955347476397	2.20497165025902	6.57461596704495
WBGene00021682	0.760984430478736	0.996759850754899	1.50107904878382	0.740900207092913
WBGene00021676	0.247746843067443	1.43384693961267	0.87505591706944	1.04538447777741
WBGene00189949	0.013539693954636	0.0523993408364266	0.190158621003801	0.125757082914932
WBGene00021681	8.81222096060711	5.16213381753494	18.8780580879912	4.33975316080084
WBGene00004274	64.5461956562067	19.034080136432	36.9504137527991	99.9409141221908
WBGene00004418	284.525915602591	175.729549994629	93.6385715243763	24.8980235871625
WBGene00018774	0.246964909394813	0.317416314223464	0.47117303208577	0.0532810566127778
WBGene00018773	2.28077189758306	1.0466829368314	0.074513678419157	0.0997423619900896
WBGene00000622	0	0.0461547237765445	0.0274028259649144	0.0242486432202375
WBGene00004962	0.340803895238542	0.375737003416238	0.00589812038480748	0.478509522327331
WBGene00003229	2.32078590400838	14.3710836055694	2.07906377195505	11.5190839845862
WBGene00018772	0.0369574822876872	0.153686898359568	0.720668538020227	0.070392149570603
WBGene00018771	0.0247623584696743	0.105983323217853	0.212968534036788	1.48707613778388
WBGene00271776	0.0276844376569543	0.0731575727435434	0.019180242063727	0.887340461060256
WBGene00000253	1.37145999147021	4.83221437690406	4.18563605108714	11.2049608870628
WBGene00004225	0.724335945063323	2.2913856472608	1.56086173873909	3.12580421517136
WBGene00018958	0.579856366580285	2.33667845835329	0.426500964524213	0.762127173394376
WBGene00018957	6.69699145957675	0.716082047599932	0.444029364577437	1.0068373794335
WBGene00018955	0.68997506787967	0.72445962348504	0.423994847991088	0.148710151800599
WBGene00000227	4.89273421298495	10.4230393684174	1.17580171248599	1.85639947538996
WBGene00021666	0.136346002692278	0.0682006861484879	0.0455799055659745	0.283313249066759
WBGene00004246	0.461386857224461	2.26760450976043	0.318428885946281	1.69739539897734
WBGene00021662	0.0168831619876253	0.45741806097467	0.101664556658329	0.188681281392412
WBGene00021664	0.0346082182172629	0.181988229930953	0.00697357354236094	0.644903321379356
WBGene00306121	0.0970311553079087	0.139789219477197	1.33198113559818	0.755246060991039
WBGene00021671	0.392755246399625	0.245741343019302	1.36478630417229	0.391469067645023
WBGene00021668	0.0930891376750749	0.00801942601249547	0.0408528606910896	0.0149969424342451
WBGene00021673	0	0.127097858462634	0	0.0286216282464748
WBGene00021667	0.0766499739055032	0.0773699401274391	0.0789223490615396	0.0616238252238273
WBGene00021675	3.30665227241056	3.7691912109634	1.58943497693952	4.76355101928934
WBGene00016903	0.655587036791397	0.660299840335655	2.20085018673627	0.42436674866509
WBGene00016905	1.51012822081679	1.41752160571124	1.16473131077483	0.776428775656077
WBGene00016902	2.00659287953708	2.99848292319501	2.54110451428092	3.46657547943443
WBGene00016906	0.521076915711089	4.30416582860631	0.503559880216358	1.50606873930717
WBGene00002077	14.6791808070579	86.5595823366926	11.2884911456316	38.6798489014004
WBGene00235385	0.0259059035222025	0.223431163615737	0.215791240702251	0.442025909356326
WBGene00002079	1.9137176998772	5.64601346897814	5.79167783710357	5.63570967024164
WBGene00021660	1.64225102309932	3.08754458139457	5.24366366200017	2.97502335728958
WBGene00000917	1.26772875113823	0.52278256103554	4.61907356162362	1.25068630121088
WBGene00021661	0.432737092153821	0.26478778392502	0.316968940217799	0.257170264919529
WBGene00021657	3.31933851708882	0.977388970284683	3.39737750830344	1.08642575199515
WBGene00020087	0.421449672620762	0.289059378661479	0.312559371963016	0.169336930703167
WBGene00020091	2.76656383617662	3.31044318901751	0.450422830095199	1.27134153685139
WBGene00020088	1.52546261501345	1.82875634185838	0.451245676605137	0.603827701694067
WBGene00020089	1.11347718626857	4.34299763986189	0.336436226367574	0.868365508733878
WBGene00004143	33.1400554338889	146.803605121019	32.3200756694814	76.5651974906565
WBGene00006385	1.29899660988215	4.07007654554446	2.4966688505806	6.31576610189901
WBGene00020090	0.889027522224973	0.944668346003231	4.28846043772063	3.83519185026497
WBGene00021733	1.70449503556407	2.18820392883344	9.36434629039995	10.3539345978223
WBGene00021734	0.0553688753139087	0.0779255522745434	1.27017027240967	0.123244352125269
WBGene00015570	0.240018422568459	0.107110411460723	4.05027987461792	0.263322923898789
WBGene00006593	10.3808245430722	2.50330731039561	24.3460861224186	7.11128180467829
WBGene00021026	3.09539701573655	2.31520566897746	2.47307838403753	0.683545254995901
WBGene00021027	0.367220213300342	0.103518610758831	1.64259688629916	0.0323168268842331
WBGene00235387	0.0687760621765466	0.0194878444116483	0.443395321591682	0.0879330408758494
WBGene00021025	0	0.145061266858019	0.0219249794318264	0.0173882094929938
WBGene00021028	0	0.0436467864872038	0.0757709821143283	0
WBGene00021024	2.76012369547413	5.8344621765637	0.623528963066398	16.0293530863662
WBGene00001814	0.120087886186097	16.6789525672963	1.03644791557402	0.67425174509367
WBGene00022035	0.0904238118158798	0.230385481828158	0.036729622840834	0.442025909356326
WBGene00022036	0.276181458927823	0.924094808840172	0.159321684077762	2.56719487625952
WBGene00022034	0.587727420008408	1.66798684022684	0.803510696323271	4.37054707745606
WBGene00022039	0.0583646270461731	0.0253249269011404	0.243059468662171	0.0243234572500801
WBGene00022037	14.218564381257	16.8355639946547	32.9126123907608	8.78158347756862
WBGene00022038	0.0974469695465039	0.888497478438639	0.672686346606795	0.326083114278566
WBGene00022033	0.0396593817766971	0.489445397336046	0.223120364651167	0.162412257652301
WBGene00302974	0.292465623684752	2.3984055109606	0.117845694952369	1.05160520095842
WBGene00022043	0.260887585401461	0.69342561019146	0	0.214279584484906
WBGene00022042	42.5367271595415	123.415053662269	9.6280838706254	32.447911027588
WBGene00201456	0	0.0724284772643608	0.0161013042838853	0.0370245547153873
WBGene00007009	11.2163516777505	33.7550889730262	14.5123690441094	48.6571011749956
WBGene00004235	4.05866961057014	6.85087418693876	7.52213532681765	20.5525398908769
WBGene00002393	0.0340507817649634	0.641224219526043	0.373272396020078	0.595489193223134
WBGene00022040	0.118489783177098	0.299748822891375	1.44165649158878	2.28374499606826
WBGene00000434	0.013539693954636	0.0827908631921828	3.03807382839888	0.0149969424342451
WBGene00001725	3.08154654200401	40.8663100151217	3.24377579810858	4.99969564127154
WBGene00044427	0.0943340768075261	0.0106836630339977	0.159373444910373	0
WBGene00002040	102.001084677131	6.52290116657604	1.89099736173099	1.15563163108674
WBGene00018923	1.19724212914283	1.97499193037908	0.493523568788783	0.665494356359763
WBGene00022029	9.39845962676108	15.4243485854146	3.73555880535973	3.06153135843151
WBGene00022027	7.40160716169618	10.897906750856	2.28430292576274	2.59374140020582
WBGene00022026	1.40378553964539	9.96062097295577	1.7279919746764	1.90266919363653
WBGene00022025	2.0265476369345	6.17057738018459	2.7477451945251	4.23220327374631
WBGene00022031	1.23065802676858	1.93495230130081	0.720988593078886	0.668915755109315
WBGene00022032	0.373623555294194	0.391875032068835	0.113612920753311	0.551626351776743
WBGene00044461	0	0.0104526961046311	0.0602618365486867	0.0210251444403639
WBGene00021215	0.336899205864726	0.38522537225108	0.88348281486003	0.602613785538018
WBGene00021214	0.289582416755505	0.155001071921644	0.524733655107772	0.136502512041644
WBGene00021207	0.991841575186518	0.188324093118323	0.185805996227959	0.12237475111159
WBGene00021210	3.36849843115496	2.09398333555845	1.63562101282239	0.524283800966747
WBGene00021208	5.55931724356474	3.17463054171727	2.39597021499615	0.45415843331968
WBGene00021209	9.22370628056306	10.0658370838011	3.81376693594634	5.69853604308899
WBGene00004332	0.262004900822471	0.71570223379016	0.031076910532262	0.485685509257711
WBGene00004028	0.176195282017275	1.60761676362077	0.183370962408636	1.08713111910371
WBGene00044434	0.0585383722640726	0.447034505849747	0.183513970157997	0.292362234275825
WBGene00236789	0.0318110630720309	0.0344886154723632	0.606654642421391	0.512015420179577
WBGene00000623	0.0114373780328081	1.37748983639924	0.298215352852218	0.13415449189416
